obj_id,pc1,pc2,true_class,cluster_id
1237657589776384256,1.602579473248534,-1.0378157362831772,GALAXY,2
1237655108368793600,-2.1744676951938056,-0.23881196554023423,GALAXY,0
1237660961327022336,1.968263685690531,0.09330877348276843,GALAXY,2
1237680272039608576,0.3835489276196393,-0.6449889085043652,GALAXY,2
1237662341082710272,-4.864394998584288,0.3511124899096745,GALAXY,0
1237680507724431872,0.8295266205257887,-1.2152466721438238,STAR,2
1237678858461249792,-3.741742802678305,0.04959568757825461,GALAXY,0
1237678858476323328,2.2490497762635338,-0.836137561238382,GALAXY,2
1237678858453254912,-3.563428686890722,0.005390769927217136,GALAXY,0
1237680246808314624,1.1155960232829119,-0.5066011697772804,GALAXY,2
1237663478725477632,3.334460832828835,0.7382176119282988,QSO,1
1237678858484056576,-0.38594275687494395,-0.4156016824864498,GALAXY,2
1237678858476650752,2.023047703766844,-0.6394552153627603,STAR,2
1237678858477699840,2.392407252385562,1.8730462645137034,QSO,1
1237673709868221184,0.8872359902955277,-0.24660974493769897,GALAXY,2
1237657401334825728,1.4086902206316865,-1.706746397304088,STAR,2
